HEP Code,Institution,Year,State,Cohort,Category,SubCategory,Amount
3038,Southern Cross University,2008,NSW,RUN,3,International other,344417.0
3038,Southern Cross University,2008,NSW,RUN,3,International HDR fees,
3038,Southern Cross University,2008,NSW,RUN,4,CRC Partner Funding,645915.0
3038,Southern Cross University,2008,NSW,RUN,4,CRC Non-partner Funding,413294.0
3038,Southern Cross University,2008,NSW,RUN,4,CRC Australian Government Funding,2186726.0
2177,Swinburne University of Technology,2008,VIC,non-aligned,1,Commonwealth National Health and Medical Research Council,778834.0
2177,Swinburne University of Technology,2008,VIC,non-aligned,1,Commonwealth Australian Research Council,5924784.0
2177,Swinburne University of Technology,2008,VIC,non-aligned,1,Commonwealth Rural R&D,27300.0
2177,Swinburne University of Technology,2008,VIC,non-aligned,1,Commonwealth other,608584.0
2177,Swinburne University of Technology,2008,VIC,non-aligned,1,Other Australian Competitive Grants,279449.0
2177,Swinburne University of Technology,2008,VIC,non-aligned,2,Local Government,47681.0
2177,Swinburne University of Technology,2008,VIC,non-aligned,2,State Government,1039797.0
2177,Swinburne University of Technology,2008,VIC,non-aligned,2,Commonwealth Government,778692.0
2177,Swinburne University of Technology,2008,VIC,non-aligned,3,Australian Contracts,1689209.0
2177,Swinburne University of Technology,2008,VIC,non-aligned,3,Australian Grants,71591.0
2177,Swinburne University of Technology,2008,VIC,non-aligned,3,Australian Donations Bequests and Foundations,85884.0
2177,Swinburne University of Technology,2008,VIC,non-aligned,3,Australian Domestic HDR Fees,
2177,Swinburne University of Technology,2008,VIC,non-aligned,3,International Competitive,229382.0
2177,Swinburne University of Technology,2008,VIC,non-aligned,3,International other,552299.0
2177,Swinburne University of Technology,2008,VIC,non-aligned,3,International HDR fees,
2177,Swinburne University of Technology,2008,VIC,non-aligned,4,CRC Partner Funding,782377.0
2177,Swinburne University of Technology,2008,VIC,non-aligned,4,CRC Non-partner Funding,330114.0
2177,Swinburne University of Technology,2008,VIC,non-aligned,4,CRC Australian Government Funding,1751943.0
3033,The Australian National University,2008,ACT,Go8,1,Commonwealth National Health and Medical Research Council,16095403.0
3033,The Australian National University,2008,ACT,Go8,1,Commonwealth Australian Research Council,52550724.0
3033,The Australian National University,2008,ACT,Go8,1,Commonwealth Rural R&D,1227143.0
3033,The Australian National University,2008,ACT,Go8,1,Commonwealth other,5335104.0
3033,The Australian National University,2008,ACT,Go8,1,Other Australian Competitive Grants,906687.0
3033,The Australian National University,2008,ACT,Go8,2,Local Government,88755.0
3033,The Australian National University,2008,ACT,Go8,2,State Government,6435514.0
3033,The Australian National University,2008,ACT,Go8,2,Commonwealth Government,39610087.0
3033,The Australian National University,2008,ACT,Go8,3,Australian Contracts,4089008.0
3033,The Australian National University,2008,ACT,Go8,3,Australian Grants,3190770.0
3033,The Australian National University,2008,ACT,Go8,3,Australian Donations Bequests and Foundations,1896550.0
3033,The Australian National University,2008,ACT,Go8,3,Australian Domestic HDR Fees,
3033,The Australian National University,2008,ACT,Go8,3,International Competitive,4855853.0
3033,The Australian National University,2008,ACT,Go8,3,International other,8762666.0
3033,The Australian National University,2008,ACT,Go8,3,International HDR fees,
3033,The Australian National University,2008,ACT,Go8,4,CRC Partner Funding,294075.0
3033,The Australian National University,2008,ACT,Go8,4,CRC Non-partner Funding,61038.0
3033,The Australian National University,2008,ACT,Go8,4,CRC Australian Government Funding,808639.0
3010,The University of Adelaide,2008,SA,Go8,1,Commonwealth National Health and Medical Research Council,32060166.0
3010,The University of Adelaide,2008,SA,Go8,1,Commonwealth Australian Research Council,20029782.0
3010,The University of Adelaide,2008,SA,Go8,1,Commonwealth Rural R&D,12267987.0
3010,The University of Adelaide,2008,SA,Go8,1,Commonwealth other,2584650.0
3010,The University of Adelaide,2008,SA,Go8,1,Other Australian Competitive Grants,2947347.0
3010,The University of Adelaide,2008,SA,Go8,2,Local Government,131817.0
3010,The University of Adelaide,2008,SA,Go8,2,State Government,29011861.0
3010,The University of Adelaide,2008,SA,Go8,2,Commonwealth Government,11861302.0
3010,The University of Adelaide,2008,SA,Go8,3,Australian Contracts,14055760.0
3010,The University of Adelaide,2008,SA,Go8,3,Australian Grants,2092932.0
3010,The University of Adelaide,2008,SA,Go8,3,Australian Donations Bequests and Foundations,5087047.0
3010,The University of Adelaide,2008,SA,Go8,3,Australian Domestic HDR Fees,
3010,The University of Adelaide,2008,SA,Go8,3,International Competitive,2313516.0
3010,The University of Adelaide,2008,SA,Go8,3,International other,4591911.0
3010,The University of Adelaide,2008,SA,Go8,3,International HDR fees,
3010,The University of Adelaide,2008,SA,Go8,4,CRC Partner Funding,368900.0
3010,The University of Adelaide,2008,SA,Go8,4,CRC Non-partner Funding,38364.0
3010,The University of Adelaide,2008,SA,Go8,4,CRC Australian Government Funding,5619287.0
3036,The University of Melbourne,2008,VIC,Go8,1,Commonwealth National Health and Medical Research Council,84754768.0
3036,The University of Melbourne,2008,VIC,Go8,1,Commonwealth Australian Research Council,55557169.0
3036,The University of Melbourne,2008,VIC,Go8,1,Commonwealth Rural R&D,4185750.0
3036,The University of Melbourne,2008,VIC,Go8,1,Commonwealth other,9108688.0
3036,The University of Melbourne,2008,VIC,Go8,1,Other Australian Competitive Grants,7956085.0
3036,The University of Melbourne,2008,VIC,Go8,2,Local Government,1425666.0
3036,The University of Melbourne,2008,VIC,Go8,2,State Government,76177120.0
3036,The University of Melbourne,2008,VIC,Go8,2,Commonwealth Government,40780329.0
3036,The University of Melbourne,2008,VIC,Go8,3,Australian Contracts,29750035.0
3036,The University of Melbourne,2008,VIC,Go8,3,Australian Grants,25385282.0
3036,The University of Melbourne,2008,VIC,Go8,3,Australian Donations Bequests and Foundations,19203402.0
3036,The University of Melbourne,2008,VIC,Go8,3,Australian Domestic HDR Fees,
3036,The University of Melbourne,2008,VIC,Go8,3,International Competitive,8613226.0
3036,The University of Melbourne,2008,VIC,Go8,3,International other,5449463.0
3036,The University of Melbourne,2008,VIC,Go8,3,International HDR fees,
3036,The University of Melbourne,2008,VIC,Go8,4,CRC Partner Funding,2494672.0
3036,The University of Melbourne,2008,VIC,Go8,4,CRC Non-partner Funding,1068991.0
3036,The University of Melbourne,2008,VIC,Go8,4,CRC Australian Government Funding,10636080.0
3044,The University of Notre Dame Australia,2008,WA,non-aligned,1,Commonwealth National Health and Medical Research Council,300926.0
3044,The University of Notre Dame Australia,2008,WA,non-aligned,1,Commonwealth Australian Research Council,0.0
3044,The University of Notre Dame Australia,2008,WA,non-aligned,1,Commonwealth Rural R&D,0.0
3044,The University of Notre Dame Australia,2008,WA,non-aligned,1,Commonwealth other,0.0
3044,The University of Notre Dame Australia,2008,WA,non-aligned,1,Other Australian Competitive Grants,58231.0
3044,The University of Notre Dame Australia,2008,WA,non-aligned,2,Local Government,0.0
3044,The University of Notre Dame Australia,2008,WA,non-aligned,2,State Government,66200.0
3044,The University of Notre Dame Australia,2008,WA,non-aligned,2,Commonwealth Government,0.0
3044,The University of Notre Dame Australia,2008,WA,non-aligned,3,Australian Contracts,32267.0
3044,The University of Notre Dame Australia,2008,WA,non-aligned,3,Australian Grants,199673.0
3044,The University of Notre Dame Australia,2008,WA,non-aligned,3,Australian Donations Bequests and Foundations,14717.0
3044,The University of Notre Dame Australia,2008,WA,non-aligned,3,Australian Domestic HDR Fees,
3044,The University of Notre Dame Australia,2008,WA,non-aligned,3,International Competitive,0.0
3044,The University of Notre Dame Australia,2008,WA,non-aligned,3,International other,0.0
3044,The University of Notre Dame Australia,2008,WA,non-aligned,3,International HDR fees,
3044,The University of Notre Dame Australia,2008,WA,non-aligned,4,CRC Partner Funding,0.0
3044,The University of Notre Dame Australia,2008,WA,non-aligned,4,CRC Non-partner Funding,0.0
3044,The University of Notre Dame Australia,2008,WA,non-aligned,4,CRC Australian Government Funding,0.0
3019,The University of Queensland,2008,QLD,Go8,1,Commonwealth National Health and Medical Research Council,48046209.0
3019,The University of Queensland,2008,QLD,Go8,1,Commonwealth Australian Research Council,59105035.0
3019,The University of Queensland,2008,QLD,Go8,1,Commonwealth Rural R&D,5605247.0
3019,The University of Queensland,2008,QLD,Go8,1,Commonwealth other,6533769.0
3019,The University of Queensland,2008,QLD,Go8,1,Other Australian Competitive Grants,6971094.0
3019,The University of Queensland,2008,QLD,Go8,2,Local Government,745988.0
3019,The University of Queensland,2008,QLD,Go8,2,State Government,52462187.0
3019,The University of Queensland,2008,QLD,Go8,2,Commonwealth Government,14329461.0
3019,The University of Queensland,2008,QLD,Go8,3,Australian Contracts,31893603.0
3019,The University of Queensland,2008,QLD,Go8,3,Australian Grants,6751134.0
3019,The University of Queensland,2008,QLD,Go8,3,Australian Donations Bequests and Foundations,15771476.0
3019,The University of Queensland,2008,QLD,Go8,3,Australian Domestic HDR Fees,
3019,The University of Queensland,2008,QLD,Go8,3,International Competitive,14358960.0
3019,The University of Queensland,2008,QLD,Go8,3,International other,4184224.0
3019,The University of Queensland,2008,QLD,Go8,3,International HDR fees,
3019,The University of Queensland,2008,QLD,Go8,4,CRC Partner Funding,3178491.0
3019,The University of Queensland,2008,QLD,Go8,4,CRC Non-partner Funding,3929734.0
3019,The University of Queensland,2008,QLD,Go8,4,CRC Australian Government Funding,9163037.0
3040,The University of Sydney,2008,NSW,Go8,1,Commonwealth National Health and Medical Research Council,67169236.0
3040,The University of Sydney,2008,NSW,Go8,1,Commonwealth Australian Research Council,55541366.0
3040,The University of Sydney,2008,NSW,Go8,1,Commonwealth Rural R&D,8835861.0
3040,The University of Sydney,2008,NSW,Go8,1,Commonwealth other,5928224.0
3040,The University of Sydney,2008,NSW,Go8,1,Other Australian Competitive Grants,9776827.0
3040,The University of Sydney,2008,NSW,Go8,2,Local Government,109034.0
3040,The University of Sydney,2008,NSW,Go8,2,State Government,36296427.0
3040,The University of Sydney,2008,NSW,Go8,2,Commonwealth Government,23353525.0
3040,The University of Sydney,2008,NSW,Go8,3,Australian Contracts,24751617.0
3040,The University of Sydney,2008,NSW,Go8,3,Australian Grants,24621658.0
3040,The University of Sydney,2008,NSW,Go8,3,Australian Donations Bequests and Foundations,65937055.0
3040,The University of Sydney,2008,NSW,Go8,3,Australian Domestic HDR Fees,
3040,The University of Sydney,2008,NSW,Go8,3,International Competitive,8376095.0
3040,The University of Sydney,2008,NSW,Go8,3,International other,16810491.0
3040,The University of Sydney,2008,NSW,Go8,3,International HDR fees,
3040,The University of Sydney,2008,NSW,Go8,4,CRC Partner Funding,1647086.0
3040,The University of Sydney,2008,NSW,Go8,4,CRC Non-partner Funding,1229536.0
3040,The University of Sydney,2008,NSW,Go8,4,CRC Australian Government Funding,3140262.0
1055,The University of Western Australia,2008,WA,Go8,1,Commonwealth National Health and Medical Research Council,33893366.0
1055,The University of Western Australia,2008,WA,Go8,1,Commonwealth Australian Research Council,25133609.0
1055,The University of Western Australia,2008,WA,Go8,1,Commonwealth Rural R&D,6514247.0
1055,The University of Western Australia,2008,WA,Go8,1,Commonwealth other,6269712.0
1055,The University of Western Australia,2008,WA,Go8,1,Other Australian Competitive Grants,1423198.0
1055,The University of Western Australia,2008,WA,Go8,2,Local Government,652130.0
1055,The University of Western Australia,2008,WA,Go8,2,State Government,31158713.0
1055,The University of Western Australia,2008,WA,Go8,2,Commonwealth Government,6141008.0
1055,The University of Western Australia,2008,WA,Go8,3,Australian Contracts,19036884.0
1055,The University of Western Australia,2008,WA,Go8,3,Australian Grants,7344908.0
1055,The University of Western Australia,2008,WA,Go8,3,Australian Donations Bequests and Foundations,8824484.0
1055,The University of Western Australia,2008,WA,Go8,3,Australian Domestic HDR Fees,
1055,The University of Western Australia,2008,WA,Go8,3,International Competitive,4444718.0
1055,The University of Western Australia,2008,WA,Go8,3,International other,4957857.0
1055,The University of Western Australia,2008,WA,Go8,3,International HDR fees,
1055,The University of Western Australia,2008,WA,Go8,4,CRC Partner Funding,591482.0
1055,The University of Western Australia,2008,WA,Go8,4,CRC Non-partner Funding,46463.0
1055,The University of Western Australia,2008,WA,Go8,4,CRC Australian Government Funding,2174871.0
2241,University of Canberra,2008,ACT,IRU,1,Commonwealth National Health and Medical Research Council,1112170.0
2241,University of Canberra,2008,ACT,IRU,1,Commonwealth Australian Research Council,1463861.0
2241,University of Canberra,2008,ACT,IRU,1,Commonwealth Rural R&D,0.0
2241,University of Canberra,2008,ACT,IRU,1,Commonwealth other,455109.0
2241,University of Canberra,2008,ACT,IRU,1,Other Australian Competitive Grants,62825.0
2241,University of Canberra,2008,ACT,IRU,2,Local Government,190336.0
2241,University of Canberra,2008,ACT,IRU,2,State Government,1829184.0
2241,University of Canberra,2008,ACT,IRU,2,Commonwealth Government,1472492.0
2241,University of Canberra,2008,ACT,IRU,3,Australian Contracts,2042050.0
2241,University of Canberra,2008,ACT,IRU,3,Australian Grants,394629.0
2241,University of Canberra,2008,ACT,IRU,3,Australian Donations Bequests and Foundations,0.0
2241,University of Canberra,2008,ACT,IRU,3,Australian Domestic HDR Fees,
2241,University of Canberra,2008,ACT,IRU,3,International Competitive,0.0
2241,University of Canberra,2008,ACT,IRU,3,International other,36148.0
2241,University of Canberra,2008,ACT,IRU,3,International HDR fees,
2241,University of Canberra,2008,ACT,IRU,4,CRC Partner Funding,957261.0
2241,University of Canberra,2008,ACT,IRU,4,CRC Non-partner Funding,273348.0
2241,University of Canberra,2008,ACT,IRU,4,CRC Australian Government Funding,2094016.0
4331,University of Divinity,2008,VIC,non-aligned,1,Commonwealth National Health and Medical Research Council,0.0
4331,University of Divinity,2008,VIC,non-aligned,1,Commonwealth Australian Research Council,0.0
4331,University of Divinity,2008,VIC,non-aligned,1,Commonwealth Rural R&D,0.0
4331,University of Divinity,2008,VIC,non-aligned,1,Commonwealth other,0.0
4331,University of Divinity,2008,VIC,non-aligned,1,Other Australian Competitive Grants,0.0
4331,University of Divinity,2008,VIC,non-aligned,2,Local Government,0.0
4331,University of Divinity,2008,VIC,non-aligned,2,State Government,0.0
4331,University of Divinity,2008,VIC,non-aligned,2,Commonwealth Government,0.0
4331,University of Divinity,2008,VIC,non-aligned,3,Australian Contracts,0.0
4331,University of Divinity,2008,VIC,non-aligned,3,Australian Grants,0.0
4331,University of Divinity,2008,VIC,non-aligned,3,Australian Donations Bequests and Foundations,1867899.0
4331,University of Divinity,2008,VIC,non-aligned,3,Australian Domestic HDR Fees,
4331,University of Divinity,2008,VIC,non-aligned,3,International Competitive,0.0
4331,University of Divinity,2008,VIC,non-aligned,3,International other,0.0
4331,University of Divinity,2008,VIC,non-aligned,3,International HDR fees,
4331,University of Divinity,2008,VIC,non-aligned,4,CRC Partner Funding,0.0
4331,University of Divinity,2008,VIC,non-aligned,4,CRC Non-partner Funding,0.0
4331,University of Divinity,2008,VIC,non-aligned,4,CRC Australian Government Funding,0.0
3039,University of New England,2008,NSW,RUN,1,Commonwealth National Health and Medical Research Council,10891.0
3039,University of New England,2008,NSW,RUN,1,Commonwealth Australian Research Council,1823547.0
3039,University of New England,2008,NSW,RUN,1,Commonwealth Rural R&D,2621266.0
3039,University of New England,2008,NSW,RUN,1,Commonwealth other,1408981.0
3039,University of New England,2008,NSW,RUN,1,Other Australian Competitive Grants,98273.0
3039,University of New England,2008,NSW,RUN,2,Local Government,46353.0
3039,University of New England,2008,NSW,RUN,2,State Government,1846804.0
3039,University of New England,2008,NSW,RUN,2,Commonwealth Government,2807056.0
3039,University of New England,2008,NSW,RUN,3,Australian Contracts,1082617.0
3039,University of New England,2008,NSW,RUN,3,Australian Grants,666034.0
3039,University of New England,2008,NSW,RUN,3,Australian Donations Bequests and Foundations,187800.0
3039,University of New England,2008,NSW,RUN,3,Australian Domestic HDR Fees,
3039,University of New England,2008,NSW,RUN,3,International Competitive,0.0
3039,University of New England,2008,NSW,RUN,3,International other,735464.0
3039,University of New England,2008,NSW,RUN,3,International HDR fees,
3039,University of New England,2008,NSW,RUN,4,CRC Partner Funding,619693.0
3039,University of New England,2008,NSW,RUN,4,CRC Non-partner Funding,48340.0
3039,University of New England,2008,NSW,RUN,4,CRC Australian Government Funding,2765671.0
3013,University of New South Wales,2008,NSW,Go8,1,Commonwealth National Health and Medical Research Council,38593744.0
3013,University of New South Wales,2008,NSW,Go8,1,Commonwealth Australian Research Council,51370879.0
3013,University of New South Wales,2008,NSW,Go8,1,Commonwealth Rural R&D,732267.0
3013,University of New South Wales,2008,NSW,Go8,1,Commonwealth other,8713318.0
3013,University of New South Wales,2008,NSW,Go8,1,Other Australian Competitive Grants,3712239.0
3013,University of New South Wales,2008,NSW,Go8,2,Local Government,488742.0
3013,University of New South Wales,2008,NSW,Go8,2,State Government,35179987.0
3013,University of New South Wales,2008,NSW,Go8,2,Commonwealth Government,45782442.0
3013,University of New South Wales,2008,NSW,Go8,3,Australian Contracts,19735757.0
3013,University of New South Wales,2008,NSW,Go8,3,Australian Grants,809039.0
3013,University of New South Wales,2008,NSW,Go8,3,Australian Donations Bequests and Foundations,26715946.0
3013,University of New South Wales,2008,NSW,Go8,3,Australian Domestic HDR Fees,
3013,University of New South Wales,2008,NSW,Go8,3,International Competitive,2449489.0
3013,University of New South Wales,2008,NSW,Go8,3,International other,33358431.0
3013,University of New South Wales,2008,NSW,Go8,3,International HDR fees,
3013,University of New South Wales,2008,NSW,Go8,4,CRC Partner Funding,1398001.0
3013,University of New South Wales,2008,NSW,Go8,4,CRC Non-partner Funding,685325.0
3013,University of New South Wales,2008,NSW,Go8,4,CRC Australian Government Funding,3629642.0
3014,University of Newcastle,2008,NSW,ATN,1,Commonwealth National Health and Medical Research Council,12034506.0
3014,University of Newcastle,2008,NSW,ATN,1,Commonwealth Australian Research Council,12906845.0
3014,University of Newcastle,2008,NSW,ATN,1,Commonwealth Rural R&D,198803.0
3014,University of Newcastle,2008,NSW,ATN,1,Commonwealth other,1115197.0
3014,University of Newcastle,2008,NSW,ATN,1,Other Australian Competitive Grants,949312.0
3014,University of Newcastle,2008,NSW,ATN,2,Local Government,348579.0
3014,University of Newcastle,2008,NSW,ATN,2,State Government,9838885.0
3014,University of Newcastle,2008,NSW,ATN,2,Commonwealth Government,7737741.0
3014,University of Newcastle,2008,NSW,ATN,3,Australian Contracts,15378247.0
3014,University of Newcastle,2008,NSW,ATN,3,Australian Grants,2761068.0
3014,University of Newcastle,2008,NSW,ATN,3,Australian Donations Bequests and Foundations,8957297.0
3014,University of Newcastle,2008,NSW,ATN,3,Australian Domestic HDR Fees,
3014,University of Newcastle,2008,NSW,ATN,3,International Competitive,178322.0
3014,University of Newcastle,2008,NSW,ATN,3,International other,3519201.0
3014,University of Newcastle,2008,NSW,ATN,3,International HDR fees,
3014,University of Newcastle,2008,NSW,ATN,4,CRC Partner Funding,509901.0
3014,University of Newcastle,2008,NSW,ATN,4,CRC Non-partner Funding,167285.0
3014,University of Newcastle,2008,NSW,ATN,4,CRC Australian Government Funding,1500826.0
3027,University of South Australia,2008,SA,ATN,1,Commonwealth National Health and Medical Research Council,3224185.0
3027,University of South Australia,2008,SA,ATN,1,Commonwealth Australian Research Council,7942482.0
3027,University of South Australia,2008,SA,ATN,1,Commonwealth Rural R&D,543889.0
3027,University of South Australia,2008,SA,ATN,1,Commonwealth other,663729.0
3027,University of South Australia,2008,SA,ATN,1,Other Australian Competitive Grants,305478.0
3027,University of South Australia,2008,SA,ATN,2,Local Government,786913.0
3027,University of South Australia,2008,SA,ATN,2,State Government,7179944.0
3027,University of South Australia,2008,SA,ATN,2,Commonwealth Government,13014545.0
3027,University of South Australia,2008,SA,ATN,3,Australian Contracts,10285109.0
3027,University of South Australia,2008,SA,ATN,3,Australian Grants,605435.0
3027,University of South Australia,2008,SA,ATN,3,Australian Donations Bequests and Foundations,556704.0
3027,University of South Australia,2008,SA,ATN,3,Australian Domestic HDR Fees,
3027,University of South Australia,2008,SA,ATN,3,International Competitive,0.0
3027,University of South Australia,2008,SA,ATN,3,International other,3671797.0
3027,University of South Australia,2008,SA,ATN,3,International HDR fees,
3027,University of South Australia,2008,SA,ATN,4,CRC Partner Funding,0.0
3027,University of South Australia,2008,SA,ATN,4,CRC Non-partner Funding,0.0
3027,University of South Australia,2008,SA,ATN,4,CRC Australian Government Funding,5986561.0
2201,University of Southern Queensland,2008,QLD,RUN,1,Commonwealth National Health and Medical Research Council,0.0
2201,University of Southern Queensland,2008,QLD,RUN,1,Commonwealth Australian Research Council,624555.0
2201,University of Southern Queensland,2008,QLD,RUN,1,Commonwealth Rural R&D,379149.0
2201,University of Southern Queensland,2008,QLD,RUN,1,Commonwealth other,8250.0
2201,University of Southern Queensland,2008,QLD,RUN,1,Other Australian Competitive Grants,0.0
2201,University of Southern Queensland,2008,QLD,RUN,2,Local Government,33333.0
2201,University of Southern Queensland,2008,QLD,RUN,2,State Government,2434875.0
2201,University of Southern Queensland,2008,QLD,RUN,2,Commonwealth Government,644027.0
2201,University of Southern Queensland,2008,QLD,RUN,3,Australian Contracts,541024.0
2201,University of Southern Queensland,2008,QLD,RUN,3,Australian Grants,329527.0
2201,University of Southern Queensland,2008,QLD,RUN,3,Australian Donations Bequests and Foundations,0.0
2201,University of Southern Queensland,2008,QLD,RUN,3,Australian Domestic HDR Fees,
2201,University of Southern Queensland,2008,QLD,RUN,3,International Competitive,121029.0
2201,University of Southern Queensland,2008,QLD,RUN,3,International other,55603.0
2201,University of Southern Queensland,2008,QLD,RUN,3,International HDR fees,
2201,University of Southern Queensland,2008,QLD,RUN,4,CRC Partner Funding,0.0
2201,University of Southern Queensland,2008,QLD,RUN,4,CRC Non-partner Funding,0.0
2201,University of Southern Queensland,2008,QLD,RUN,4,CRC Australian Government Funding,52019.0
3045,University of Tasmania,2008,TAS,non-aligned,1,Commonwealth National Health and Medical Research Council,6109183.0
3045,University of Tasmania,2008,TAS,non-aligned,1,Commonwealth Australian Research Council,12222031.0
3045,University of Tasmania,2008,TAS,non-aligned,1,Commonwealth Rural R&D,7548822.0
3045,University of Tasmania,2008,TAS,non-aligned,1,Commonwealth other,5830883.0
3045,University of Tasmania,2008,TAS,non-aligned,1,Other Australian Competitive Grants,1838782.0
3045,University of Tasmania,2008,TAS,non-aligned,2,Local Government,5461464.0
3045,University of Tasmania,2008,TAS,non-aligned,2,State Government,45755.0
3045,University of Tasmania,2008,TAS,non-aligned,2,Commonwealth Government,11632140.0
3045,University of Tasmania,2008,TAS,non-aligned,3,Australian Contracts,4408026.0
3045,University of Tasmania,2008,TAS,non-aligned,3,Australian Grants,3951303.0
3045,University of Tasmania,2008,TAS,non-aligned,3,Australian Donations Bequests and Foundations,3120458.0
3045,University of Tasmania,2008,TAS,non-aligned,3,Australian Domestic HDR Fees,
3045,University of Tasmania,2008,TAS,non-aligned,3,International Competitive,385289.0
3045,University of Tasmania,2008,TAS,non-aligned,3,International other,1157599.0
3045,University of Tasmania,2008,TAS,non-aligned,3,International HDR fees,
3045,University of Tasmania,2008,TAS,non-aligned,4,CRC Partner Funding,1085731.0
3045,University of Tasmania,2008,TAS,non-aligned,4,CRC Non-partner Funding,1004426.0
3045,University of Tasmania,2008,TAS,non-aligned,4,CRC Australian Government Funding,4807341.0
3016,University of Technology Sydney,2008,NSW,ATN,1,Commonwealth National Health and Medical Research Council,1154247.0
3016,University of Technology Sydney,2008,NSW,ATN,1,Commonwealth Australian Research Council,7721767.0
3016,University of Technology Sydney,2008,NSW,ATN,1,Commonwealth Rural R&D,285581.0
3016,University of Technology Sydney,2008,NSW,ATN,1,Commonwealth other,822862.0
3016,University of Technology Sydney,2008,NSW,ATN,1,Other Australian Competitive Grants,51671.0
3016,University of Technology Sydney,2008,NSW,ATN,2,Local Government,355682.0
3016,University of Technology Sydney,2008,NSW,ATN,2,State Government,4267557.0
3016,University of Technology Sydney,2008,NSW,ATN,2,Commonwealth Government,3371086.0
3016,University of Technology Sydney,2008,NSW,ATN,3,Australian Contracts,2933762.0
3016,University of Technology Sydney,2008,NSW,ATN,3,Australian Grants,108250.0
3016,University of Technology Sydney,2008,NSW,ATN,3,Australian Donations Bequests and Foundations,366764.0
3016,University of Technology Sydney,2008,NSW,ATN,3,Australian Domestic HDR Fees,
3016,University of Technology Sydney,2008,NSW,ATN,3,International Competitive,206606.0
3016,University of Technology Sydney,2008,NSW,ATN,3,International other,1327740.0
3016,University of Technology Sydney,2008,NSW,ATN,3,International HDR fees,
3016,University of Technology Sydney,2008,NSW,ATN,4,CRC Partner Funding,0.0
3016,University of Technology Sydney,2008,NSW,ATN,4,CRC Non-partner Funding,0.0
3016,University of Technology Sydney,2008,NSW,ATN,4,CRC Australian Government Funding,914641.0
3043,University of the Sunshine Coast,2008,QLD,RUN,1,Commonwealth National Health and Medical Research Council,0.0
3043,University of the Sunshine Coast,2008,QLD,RUN,1,Commonwealth Australian Research Council,164138.0
3043,University of the Sunshine Coast,2008,QLD,RUN,1,Commonwealth Rural R&D,393105.0
3043,University of the Sunshine Coast,2008,QLD,RUN,1,Commonwealth other,186342.0
3043,University of the Sunshine Coast,2008,QLD,RUN,1,Other Australian Competitive Grants,113400.0
3043,University of the Sunshine Coast,2008,QLD,RUN,2,Local Government,167582.0
3043,University of the Sunshine Coast,2008,QLD,RUN,2,State Government,547875.0
3043,University of the Sunshine Coast,2008,QLD,RUN,2,Commonwealth Government,506279.0
3043,University of the Sunshine Coast,2008,QLD,RUN,3,Australian Contracts,101748.0
3043,University of the Sunshine Coast,2008,QLD,RUN,3,Australian Grants,62419.0
3043,University of the Sunshine Coast,2008,QLD,RUN,3,Australian Donations Bequests and Foundations,112720.0
3043,University of the Sunshine Coast,2008,QLD,RUN,3,Australian Domestic HDR Fees,
3043,University of the Sunshine Coast,2008,QLD,RUN,3,International Competitive,0.0
3043,University of the Sunshine Coast,2008,QLD,RUN,3,International other,21410.0
3043,University of the Sunshine Coast,2008,QLD,RUN,3,International HDR fees,
3043,University of the Sunshine Coast,2008,QLD,RUN,4,CRC Partner Funding,0.0
3043,University of the Sunshine Coast,2008,QLD,RUN,4,CRC Non-partner Funding,0.0
3043,University of the Sunshine Coast,2008,QLD,RUN,4,CRC Australian Government Funding,0.0
1058,University of Wollongong,2008,NSW,non-aligned,1,Commonwealth National Health and Medical Research Council,1424563.0
1058,University of Wollongong,2008,NSW,non-aligned,1,Commonwealth Australian Research Council,15071450.0
1058,University of Wollongong,2008,NSW,non-aligned,1,Commonwealth Rural R&D,0.0
1058,University of Wollongong,2008,NSW,non-aligned,1,Commonwealth other,471441.0
1058,University of Wollongong,2008,NSW,non-aligned,1,Other Australian Competitive Grants,1025608.0
1058,University of Wollongong,2008,NSW,non-aligned,2,Local Government,102431.0
1058,University of Wollongong,2008,NSW,non-aligned,2,State Government,3931275.0
1058,University of Wollongong,2008,NSW,non-aligned,2,Commonwealth Government,4543913.0
1058,University of Wollongong,2008,NSW,non-aligned,3,Australian Contracts,6419844.0
1058,University of Wollongong,2008,NSW,non-aligned,3,Australian Grants,1201540.0
1058,University of Wollongong,2008,NSW,non-aligned,3,Australian Donations Bequests and Foundations,78493.0
1058,University of Wollongong,2008,NSW,non-aligned,3,Australian Domestic HDR Fees,
1058,University of Wollongong,2008,NSW,non-aligned,3,International Competitive,222054.0
1058,University of Wollongong,2008,NSW,non-aligned,3,International other,1276638.0
1058,University of Wollongong,2008,NSW,non-aligned,3,International HDR fees,
1058,University of Wollongong,2008,NSW,non-aligned,4,CRC Partner Funding,59608.0
1058,University of Wollongong,2008,NSW,non-aligned,4,CRC Non-partner Funding,22643.0
1058,University of Wollongong,2008,NSW,non-aligned,4,CRC Australian Government Funding,76744.0
3007,Victoria University,2008,VIC,non-aligned,1,Commonwealth National Health and Medical Research Council,0.0
3007,Victoria University,2008,VIC,non-aligned,1,Commonwealth Australian Research Council,625513.0
3007,Victoria University,2008,VIC,non-aligned,1,Commonwealth Rural R&D,15970.0
3007,Victoria University,2008,VIC,non-aligned,1,Commonwealth other,0.0
